"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kenya","KEN","Net barter terms of trade index (2015 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","101.1530148104","88.4866237941","81.9647630448","77.7013233366","87.3930050326","77.0178956101","85.8597944252","78.1937413481","81.4053529758","79.7026152911","70.4475951815","79.0231831557","81.3791185746","95.2752801172","107.6849551965","104.3253066812","108.7077938585","114.5036076916","110.3773515377","98.4940395856","100.4252952606","95.8066341806","92.383176658","91.5604753761","91.517647141","86.8","89.2","85.7","85.2","96.9","92.8","90","90.4","88.7","87.6","100","97.4","100.7","95.8","94.2","98.4","91.7","86.5","91.9","",
"Kenya","KEN","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","14.3964562569213","16.2436548223349","16.8110918544196","13.8382099827883","11.6118554608199","10.8644859813085","11.4147909967847","9.69815539407486","14.6901300688599","14.1362374546229","12.0774856691047","9.17609618104669","12.6605504587156","13.5045778229907","11.8677042801556","18.5031033223805","20.7515145009695","21.6583007994052","21.8023492892827","26.1781820347565","23.8986136718312","23.8679313193652","31.2424876724536","29.8082560740009","20.8732604629104","21.8023492892826","26.1781820347567","23.8986136718311","23.8679313193653","31.223970025438","35.301509749639","24.5314209278495","25.4912585416447","27.7305494819825","27.5464641817503","29.7928451963315","24.7473127274658","23.839465150718","19.0113748144118","34.8973290381865","37.8365742894425","46.5598744884998","42.9533207091712","45.0369649526219","44.6380429946671","50.400226204951","44.7493117871755","42.241154705279","43.2520271424979","",
"Kenya","KEN","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","0","0","0","0","2.41150330040259E-16","0","0","1.70135654843895E-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.85305393298212E-13","1.73682383288086E-13","7.45344636817314E-14","-1.92603109734063E-13","-3.6383437536274E-14","0","0","-3.4833774010282E-13","1.55873268128512E-14","0","1.33958501707641E-13","-1.47123007687993E-13","1.66684903113698E-13","0","6.96095600447208E-14","0","0.000719722296424928","0","0.0016277698308185","0","0.00125164125312955","0.00106441513611609","0.00804438839063608","0","0.00462333886041364","6.00259845945681E-05","0.000573759373048465","0.000240367801995905","5.95229477594495E-05","0.000159891357014312","6.87659289224128E-06","0.000196209996012521","0","4.36166588236262E-07","2.67444601881129E-06","0.00153062116609196","1.00049458501462E-05","2.54333843000428E-05","6.27267270205959E-05","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","","0.271616115889543","0.214408233276158","","0.103573278094252","0.356188780053428","0.17749378771743","","0.0303805467283189","0.0258921767376446","0.0520024556715178","0.0922197060125017","0.0574338174277968","0.0872919968643345","0.419068529553547","0.773027919884384","0.0234819353789889","0.264187509141436","0.172677258656601","0.286932350807405","0.10244468447959","0.230482681621101","0.331719453150725","0.180831690884974","0.163069663719799","0.163069663719799","0.163069663719799","0.677541808857731","0.365675300946822","0.365675300946822","0.83618906152791","1.16893092026307","2.07323816208845","1.36187783355632","0.980160317693895","1.13306778666661","1.04912922963931","1.33059819161708","3.80859936503057","1.83829405757252","1.49679458004808","1.65726718203211","1.31713528378288","0.598165495616101","","1.50591180399369","0.796216544089214","1.22358601358023","1.37510548818767","1.04762106841695","0.701342391621089","1.96692113936282","2.83259888202152","1.40709208663476","0.626741036998033","0.734152973977822","0.547429059730618","3.42370457933111","1.259241067244","1.28497452616301","1.72085232063054","1.21320348628247","1.62535727314595","1.49265591428471","",
"Kenya","KEN","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","80.8714596949891","79.5382526029878","80.5746140651801","82.239540607055","87.2087001553599","83.3036509349955","81.8246361377352","83.3759590792839","74.9791893254911","77.0612967861336","77.7345226487547","79.5099340703473","79.1941045176649","80.4452234161637","77.0449085908036","75.3175232961246","74.5459008084798","83.4372963952824","85.8684595343713","88.7490037942038","90.7970124308368","92.7482266053842","86.4806350424887","84.8634207390643","82.9811678387083","82.9811678387077","82.9811678387081","90.159201585731","88.9107964291061","88.9107964291059","89.6347018460534","84.8950511028664","82.5426952128439","84.6958959292036","70.3452315148176","71.4840189512827","74.0517245914247","72.8125207685685","74.3837517618223","75.9915797055644","77.3837262381661","77.8275614792635","73.897249224381","71.8885811966824","100","67.876842990728","67.1741795481443","62.3272117964639","58.7602855358818","57.731429217726","55.6912471575112","55.1227317885307","51.8306114787981","48.1541074455291","50.6786049687287","45.8683510841922","43.1859081756705","42.4622422315377","46.1807104839682","45.8664922606774","41.6344283327458","45.3757315482205","48.5282560365662","49.351236289053","",
"Kenya","KEN","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","62.5910224354839","67.4952797966216","71.7872845336161","66.6894284649924","55.8883077197988","53.8305799812434","52.3280447619994","50.5194797252515","53.3045038050581","54.9076235622238","69.0173306298635","68.5871776084111","","","65.8412006161064","67.993152254224","54.0455725780407","66.5612631271756","63.6194435137215","71.2811075178993","67.8221195655286","63.2306672672705","63.8745365524827","67.5994453791197","58.2760077000612","61.8582339076268","65.4632393753689","61.1959481313666","61.6077419558192","64.3636164259159","62.6805210115454","62.4399394312265","58.1170890191263","60.1858293118269","62.7917397423935","","","61.9625371579371","","70.5055142819784","69.7756372410768","62.1776970204515","63.5979122471592","62.8558635626224","65.698032625561","63.066004314551","54.0883172188741","51.9043434316634","",
"Kenya","KEN","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","7.87185742934398","5.83990507700207","6.86325535631816","6.3159392850949","7.73496150170383","6.12676250052044","7.70702689249391","9.44661684808839","12.2026350412057","9.69760190737123","9.27444742198956","7.19291984217652","","","9.33278411667154","9.77301009988843","16.9841536283889","13.6096670176983","19.7899682674052","10.0895954436116","12.0314260133013","16.684952387724","14.423158912009","11.8846908038528","13.9479779658172","13.3669391879521","11.268070283505","12.1889429385749","10.3917860456964","9.47550244125543","9.23069578310042","11.0141357643369","11.6387017212626","15.3964665440165","12.0527691103933","","","10.7248483645404","","11.2769622078875","12.3590906167827","18.899750728629","14.0491243531296","14.6181649110231","16.8408243526996","15.9779383697722","16.4130221428394","18.8247071859348","",
"Kenya","KEN","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.99","","","","","15.52","21.7","22.35","15.7","","10.43","6.5","5.72","6.61","8.37","14.12","8.98","7.19","23.57","9.76","12.91","11.58","13.73","","17.08","22.32","14.53","13.82","17.73","","",
"Kenya","KEN","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.37","59.37","59.37","59.37","","58.9","58.9","58.9","58.9","58.41","58.41","58.41","58.41","58.41","58.41","58.41","58.41","58.41","","59.07","59.03","59.03","59.03","0","","",
"Kenya","KEN","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.23","","","","","17.57","20.9","20.45","16.84","","16.66","12.42","12.32","12.13","12.09","12.17","12.55","12.41","12.05","11.72","11.88","11.96","12.11","","12.56","13.08","13.69","14.12","15.83","","",
"Kenya","KEN","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.32","","","","","11.97","14.09","11.85","11.02","","10.43","6.61","6.66","6.91","6.61","6.44","6.34","6.24","9.71","9.58","9.4","11.44","11.8","","7.56","7.79","7.54","7.75","9.07","","",
"Kenya","KEN","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.08","4.08","4.08","4.08","","3.36","3.36","3.36","3.36","1.89","1.89","1.89","1.89","1.69","1.69","1.69","1.69","1.69","","1.67","1.67","1.67","1.67","0","","",
"Kenya","KEN","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230000000","205000000","152000000","","","156000000","183000000","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362000000","361000000","422000000","488000000","506000000","217000000","227000000","237000000","272000000","313000000","390000000","494000000","597000000","646000000","434000000","820000000","918000000","1069000000","948000000","934000000","872000000","648000000","648000000","712000000","755000000","","","","","",
"Kenya","KEN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","974000","1003000","1001000","894000","969000","1037000","994000","1001000","1146000","1361000","1479000","1601000","1817000","1203000","1490000","1609000","1823000","1711000","1520000","1350000","1181000","1340000","1449000","2025000","2049000","","","","","",
"Kenya","KEN","Urban population growth (annual %)","SP.URB.GROW","","6.45011216466301","6.5512354862656","7.22325636717935","7.35127938631574","7.37423503954991","7.37925330800121","7.35736922289667","7.32757615352357","7.27830629136477","8.26608696668264","8.21354305014454","8.04755986803764","7.98393593982458","7.89199554785825","7.79650884986572","7.70720677387024","7.73152742704423","7.82999709322904","7.81784647943542","4.71906426940137","4.20210081250798","4.2068350921523","4.27864344645778","4.30536270414007","4.26647861678232","4.20619119996548","4.14927826260327","4.15160587233275","4.12752029371699","5.02324432126322","4.98604314338967","4.8040103680553","4.70096139378496","4.62830293249948","4.5566320987582","4.46825208829689","4.4351805897719","4.45950896000862","4.57628466333603","4.74718519800371","4.86566918968172","4.87053014757163","4.80419904790051","4.81814358813451","4.77054360924864","4.73968245397193","4.70895850350629","4.71036612868969","4.68697832510865","4.56137741525597","4.42456305966733","4.29184343546766","4.17237011387929","4.04654354354611","3.94487350039317","3.93489984020435","3.90960950314123","3.77740798679474","3.71313408337553","3.72051653733233","3.66365845337805","3.69361253636453","3.7532812126178","3.7336486534732",
"Kenya","KEN","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9","","","","","67.4","","","","","","","","","","",
"Kenya","KEN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.4240831457407","50.4470834788683","50.4660991012745","50.4817354530126","50.4942421805629","50.5033851180741","50.5091421252325","50.5118208709535","50.5128425977738","50.5128342243545","50.5117254322183","50.5116717795249","50.5129459864243","50.5147514380084","50.5173916699356","50.519843178538","50.5218151742732","50.523150924549","50.5237199686142","50.5234768023577","50.5216388168175","50.5183294504529","50.5140887218739","50.5084702645182","50.5023114617859","50.4963579653893","50.4907006430875","50.4860983143415","50.4828335726079","50.4802962090354","50.4751175180578","50.467887148186","50.4614362316779","50.4540914373058","50.4430615462737","50.4275451642262","50.4071556498741","50.3840754788097","50.3615456034305","50.3392446637802","50.3159232043714","50.292268898899","50.2703601565783","50.2496937572297","50.2300793741217","50.2124258907663","50.1974121618443","50.1863967017444","50.1781535343598","50.1708077066505","50.1657725412939","50.1648223494293","50.1666104519922","50.1703111030969","50.1766763428027","50.1861727419542","50.1943365397107","50.202192107666","50.2147793538472","50.2265968590641","50.2395172116508","50.2564546013367","50.2685352885381","50.2755543007444","50.2842320208524",
"Kenya","KEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1911010742188","","","226.90022277832","","","","","","","","","","","","168.604766845703","200.852249145508","",
"Kenya","KEN","Age dependency ratio (% of working-age population)","SP.POP.DPND","108.002407812253","108.817158425889","109.593332254132","110.257266304864","110.663398796381","111.616415930427","113.163384338797","114.42107595883","115.333920586527","115.975761868831","116.456251481512","117.049287656812","117.590324676112","117.824143712368","117.915116649749","117.954363322898","117.992555754531","117.736734891901","117.139795468077","116.41951437609","115.470638092495","114.46722715043","113.507678367858","112.419381773285","111.306513078073","110.279232774871","109.361470870971","108.538802845566","107.658419599113","106.669245543145","105.564144928838","104.486357019746","103.387893568628","102.189501745126","100.911599651404","99.66540232745","98.5025096101725","97.3253910062077","96.1682417770167","94.8755633080297","93.443539036463","91.9471681010166","90.529323120014","89.2589452128438","88.0596805503126","87.0486694098986","86.2372874684245","85.6322010455064","85.1410633733896","84.6712694841881","84.2201054386438","83.6955084873518","83.0105706556118","82.1267476397034","81.121499936462","79.9924124841202","78.6364414112252","77.1603826189851","75.7364230190387","74.2639405667526","72.6322381007686","70.9579167427054","69.3054789511188","67.6739373442667","66.1190997974295",
"Kenya","KEN","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.72605142988803","0.687994183174914","0.651731591912034","0.617378224503364","0.584873120293876","0.554150149312018","0.525270091749948","0.498153644921262","0.472733853222747","0.449106856713791","0.427747302406821","0.408998323058025","0.393523960254419","0.382230477212716","0.373967004284787","0.367125112489979","0.362005181452563","0.358527369316809","0.354859034549289","0.35036078971156","0.345819300346936","0.340858315823572","0.335921720637972","0.332914668517268","0.332447646479186","0.333272877576883","0.334273285067626","0.33722140942052","0.342288594098087","0.346042733109452","0.34778209312957","0.348833198521458","0.349113964513046","0.34840985270728","0.34722563645612","0.345825514953335","0.34426874812142","0.342187221185299","0.339159048187238","0.335744642954496","0.332300205252841","0.32850058294522","0.324194344914472","0.319978086360097","0.316785012831325","0.314601986741088","0.312500824643619","0.30983345574319","0.306739844843644","0.303167194293996","0.300412567106704","0.300338992118498","0.300866045214425","0.301272109667143","0.303976683418715","0.310882684498466","0.316977724306435","0.323899649987475","0.339386109689701","0.357338074036498","0.369290665005106","0.378131008457642","0.392616264246424","0.413135336060471","0.434975359344672",
"Kenya","KEN","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.20013873390626","3.04359683889226","2.90472995430884","2.78616490481945","2.68204767229148","2.58683304065178","2.50190989415729","2.42805981748792","2.36224159120472","2.30162723915063","2.24553330932316","2.19394864866149","2.14994018749948","2.11669167029091","2.09349936549728","2.0767084277255","2.06336351110787","2.05830775200659","2.06222989086304","2.06692907019659","2.07018977293634","2.07348338697555","2.07974172063227","2.0905647861735","2.10180651200714","2.11173007901486","2.1214024206842","2.13154803577874","2.14167357995345","2.15021777762386","2.15597350092889","2.15991461066766","2.16478776474539","2.1721878261213","2.1828195936672","2.19531033511083","2.20654748458458","2.2149603223356","2.22115488381315","2.22581956003529","2.2276113643328","2.22491766861686","2.21673688339299","2.20288121827791","2.18575186212735","2.16746287149319","2.14842788891656","2.12750569031342","2.1056843302545","2.08742551237053","2.09128360228471","2.13156993653256","2.18748147997429","2.25415502801872","2.34503413633717","2.44316524157074","2.49676010564838","2.54036944015272","2.64365458615595","2.74689322576961","2.78922227999252","2.81860394823365","2.86391987696116","2.91330784287267","2.96616899017204",
"Kenya","KEN","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","2.74345615583173","2.61389694973182","2.50452625946766","2.41792683104623","2.34516021318354","2.27845529920616","2.21874382116075","2.16670168205027","2.12000644037342","2.07642124883504","2.03537700220589","1.99805282233704","1.96947097385908","1.95279857415379","1.94589682571235","1.94463143167926","1.94668066434716","1.95627673049841","1.9734069370027","1.99059294553488","2.00580442734939","2.02128248138385","2.0408115130312","2.06609103909172","2.09327770181891","2.11986281008109","2.14660316054751","2.17509876527909","2.20441101101271","2.23155328738833","2.25462063587981","2.27629779396007","2.30148737712983","2.33204596765838","2.36738457216704","2.40506805639523","2.44149156099577","2.47517174017841","2.50709138021191","2.5367106122252","2.56191476427323","2.58068820720867","2.59220165527026","2.59607268751605","2.59313507656153","2.58490707487211","2.57082693191173","2.54862028793592","2.51908914763407","2.48838050245673","2.47923615223554","2.50822785170109","2.55085393405196","2.60278101308096","2.68184013888037","2.78063425928189","2.83804265679289","2.88308454856095","2.99753428886978","3.11113805348729","3.15791849090804","3.19452219991011","3.24371214455309","3.29140361111115","3.34287367291797",
"Kenya","KEN","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.57668939525596","1.54827745022767","1.52541801858758","1.50082336211444","1.47329724711764","1.44572761009361","1.41686214199374","1.38806131967299","1.36590076661724","1.35408113976554","1.34872993745889","1.34570158386043","1.35021240244884","1.36187350751822","1.36902445806984","1.36984805616792","1.36916875718626","1.36440010225629","1.35408766953502","1.34215093065136","1.33074537159062","1.31967027172679","1.30699122950991","1.29166407914186","1.27561930745329","1.26025529862794","1.24398093181323","1.22550000448185","1.2071353795976","1.1924788522213","1.1809376251096","1.16958053272121","1.15688992058389","1.14264176439159","1.1261938307798","1.1059675063015","1.08257848446976","1.0560209918244","1.02577236370509","0.996045939833406","0.972072437589152","0.956609781855469","0.950600728004451","0.954185273470137","0.968182353053874","0.993249907986957","1.02696797509939","1.06706895492524","1.11407027005332","1.16568193448521","1.18255505358828","1.17105386964184","1.1674393555054","1.16924252004458","1.17758794607398","1.22261551360976","1.2908627379202","1.35650006904248","1.43626791779288","1.51396940588254","1.56961906448866","1.61719443510582","1.66988299679513","1.72255439653114","1.77305468848241",
"Kenya","KEN","Population ages 50-54, male (% of male population)","SP.POP.5054.MA.5Y","2.46884746838744","2.4623481591128","2.46760406877061","2.4838373273798","2.49032255305193","2.48483756875357","2.47691488628435","2.46245961176331","2.43917643492437","2.41429915890017","2.39132177400133","2.36895585915401","2.34352909234788","2.31342323350654","2.28235683945155","2.25216287763745","2.21959856955825","2.18355004429939","2.14825054969654","2.11866929963989","2.09534940322403","2.07280761868033","2.04747533143679","2.0200638702076","1.9885534871949","1.95028201347967","1.90640256676902","1.85735788108221","1.80369833762089","1.75211181064153","1.71042990823686","1.68243769241001","1.67071917923757","1.67632163794898","1.70022214761633","1.7431108932895","1.80062020067884","1.86955387926459","1.9497984076945","2.03787323913615","2.05949081084823","2.01720773995499","1.97962165596778","1.94586289257658","1.91471725271359","1.93786384919955","2.01447275735226","2.09272826341897","2.17129154847551","2.24839814647062","2.32512279294036","2.40577405859704","2.48750070241322","2.56874783699959","2.65269782983909","2.74095592934994","2.8203195152311","2.89050237905739","2.96675996864183","3.03852134573027","3.09482934378121","3.14854890435952","3.20038406936436","3.24448562947169","3.28525318868586",
"Kenya","KEN","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","3.98240480584762","3.94803360035047","3.90720295677068","3.85656003275894","3.80342545549252","3.75260234539675","3.69966880694086","3.64259801719801","3.58812256193778","3.54414550371323","3.50908843043614","3.4704994222362","3.42465424589681","3.37486712058985","3.31709011118893","3.24663674312931","3.16417144941879","3.0751058457681","2.98080912326066","2.8878080053463","2.81149696978338","2.75774408656381","2.72929571534649","2.73082980944062","2.76144761761766","2.82078704557978","2.90180348640242","2.99962278969382","3.1177604867785","3.25000975761625","3.28193661439821","3.21458020743099","3.15354594056548","3.09842333251557","3.04548883323102","3.07722488607558","3.19217445732441","3.31015985710917","3.42766544499021","3.54359235356483","3.65471767898309","3.76005949925532","3.85680095563564","3.94495691217414","4.02981815155174","4.11116157563363","4.18591141163399","4.24851044551206","4.30088257361982","4.34812298961273","4.39280388495607","4.43976431283761","4.48878056903495","4.53722430583021","4.58510748949464","4.63503285163161","4.68508671097391","4.73859593919184","4.80552280161409","4.88176372583986","4.96030428427011","5.04544613211146","5.13266727063277","5.21431069623402","5.29470233751895",
